client,round,percentage,count
client_156,45,tensor(0.0270),tensor(6914)
client_165,45,tensor(0.0245),tensor(6270)
client_87,45,tensor(0.0119),tensor(3060)
client_160,45,tensor(0.0221),tensor(5666)
client_48,45,tensor(0.0227),tensor(5812)
client_65,45,tensor(0.0193),tensor(4953)
client_49,45,tensor(0.0073),tensor(1866)
client_33,46,tensor(0.0088),tensor(2264)
client_25,46,tensor(0.0103),tensor(2646)
client_49,46,tensor(0.0067),tensor(1714)
client_34,46,tensor(0.0158),tensor(4050)
client_134,46,tensor(0.0135),tensor(3456)
client_127,46,tensor(0.0111),tensor(2847)
client_35,46,tensor(0.0114),tensor(2928)
client_93,46,tensor(0.0133),tensor(3406)
client_121,46,tensor(0.0455),tensor(11670)
client_96,46,tensor(0.0209),tensor(5360)
client_22,46,tensor(0.0272),tensor(6984)
client_122,46,tensor(0.0454),tensor(11636)
client_139,46,tensor(0.0181),tensor(4630)
client_28,47,tensor(0.0219),tensor(5625)
client_20,47,tensor(0.0168),tensor(4305)
client_15,47,tensor(0.0243),tensor(6223)
client_133,47,tensor(0.0191),tensor(4895)
client_4,47,tensor(0.0101),tensor(2599)
client_170,47,tensor(0.0307),tensor(7882)
client_91,47,tensor(0.0531),tensor(13606)
client_149,47,tensor(0.0215),tensor(5501)
client_53,47,tensor(0.0186),tensor(4778)
client_12,47,tensor(0.0328),tensor(8411)
client_16,47,tensor(0.0423),tensor(10834)
client_22,48,tensor(0.0066),tensor(1690)
client_89,48,tensor(0.0279),tensor(7150)
client_129,48,tensor(0.0161),tensor(4118)
client_54,48,tensor(0.0213),tensor(5461)
client_41,48,tensor(0.0187),tensor(4801)
client_69,48,tensor(0.0141),tensor(3607)
client_116,48,tensor(0.0233),tensor(5987)
client_148,48,tensor(0.0082),tensor(2101)
client_141,48,tensor(0.0098),tensor(2517)
client_98,48,tensor(0.0341),tensor(8752)
client_90,48,tensor(0.0145),tensor(3717)
client_145,48,tensor(0.0165),tensor(4237)
client_139,48,tensor(0.0084),tensor(2159)
client_50,49,tensor(0.0221),tensor(5666)
client_36,49,tensor(0.0266),tensor(6825)
client_114,49,tensor(0.0332),tensor(8509)
client_138,49,tensor(0.0099),tensor(2535)
client_87,49,tensor(0.0132),tensor(3376)
