client,round,percentage,count
client_1549,0,tensor(0.1652),tensor(4837)
client_881,0,tensor(0.2172),tensor(6360)
client_673,0,tensor(0.6247),tensor(18292)
client_320,0,tensor(0.1036),tensor(3033)
client_621,0,tensor(0.1083),tensor(3172)
client_1447,0,tensor(0.1202),tensor(3521)
client_234,0,tensor(0.2825),tensor(8272)
client_438,0,tensor(0.1451),tensor(4249)
client_1554,0,tensor(0.1602),tensor(4692)
client_419,0,tensor(0.6588),tensor(19292)
client_820,0,tensor(0.1655),tensor(4845)
client_1350,0,tensor(0.1427),tensor(4179)
client_824,0,tensor(0.2214),tensor(6483)
client_1647,0,tensor(0.1711),tensor(5011)
client_126,0,tensor(0.1420),tensor(4159)
client_1008,0,tensor(0.6154),tensor(18019)
