client,round,percentage,count
client_165,0,tensor(0.0459),tensor(11768)
client_0,0,tensor(0.0155),tensor(3975)
client_155,0,tensor(0.0159),tensor(4066)
client_57,0,tensor(0.0194),tensor(4967)
client_89,0,tensor(0.0225),tensor(5761)
client_177,0,tensor(0.0194),tensor(4979)
client_16,0,tensor(0.0159),tensor(4068)
client_48,0,tensor(0.0107),tensor(2732)
client_110,0,tensor(0.0127),tensor(3248)
client_177,0,tensor(0.0180),tensor(4608)
client_19,0,tensor(0.0204),tensor(5238)
client_155,0,tensor(0.0123),tensor(3153)
client_81,0,tensor(0.0137),tensor(3509)
client_169,0,tensor(0.0279),tensor(7150)
client_177,0,tensor(0.0097),tensor(2489)
client_26,0,tensor(0.0191),tensor(4890)
client_3,0,tensor(0.0080),tensor(2052)
client_2,0,tensor(0.0265),tensor(6798)
client_33,0,tensor(0.0131),tensor(3358)
client_141,0,tensor(0.0146),tensor(3736)
client_39,0,tensor(0.0094),tensor(2413)
client_51,0,tensor(0.0294),tensor(7540)
client_28,0,tensor(0.0407),tensor(10448)
client_11,0,tensor(0.0227),tensor(5828)
client_83,0,tensor(0.0164),tensor(4193)
client_102,0,tensor(0.0057),tensor(1464)
client_54,0,tensor(0.0305),tensor(7830)
client_122,0,tensor(0.0069),tensor(1757)
client_168,0,tensor(0.0167),tensor(4285)
client_154,0,tensor(0.0195),tensor(5000)
client_159,0,tensor(0.0294),tensor(7534)
client_166,0,tensor(0.0097),tensor(2494)
client_13,0,tensor(0.0157),tensor(4030)
client_147,0,tensor(0.0170),tensor(4357)
client_30,0,tensor(0.0249),tensor(6382)
client_129,0,tensor(0.0279),tensor(7148)
client_99,0,tensor(0.0160),tensor(4104)
client_4,0,tensor(0.0170),tensor(4363)
client_116,0,tensor(0.0140),tensor(3578)
client_15,0,tensor(0.0339),tensor(8702)
client_100,0,tensor(0.0317),tensor(8120)
client_19,0,tensor(0.0179),tensor(4587)
client_127,0,tensor(0.0165),tensor(4229)
client_108,0,tensor(0.0402),tensor(10302)
client_72,0,tensor(0.0395),tensor(10135)
client_27,0,tensor(0.0273),tensor(6993)
client_119,0,tensor(0.0096),tensor(2450)
client_149,0,tensor(0.0152),tensor(3906)
client_51,0,tensor(0.0072),tensor(1849)
client_76,0,tensor(0.0240),tensor(6146)
client_94,0,tensor(0.0345),tensor(8859)
client_147,0,tensor(0.0153),tensor(3929)
client_105,0,tensor(0.0115),tensor(2937)
client_46,0,tensor(0.0243),tensor(6222)
client_77,0,tensor(0.0335),tensor(8591)
client_123,0,tensor(0.0245),tensor(6278)
client_106,0,tensor(0.0394),tensor(10112)
client_126,0,tensor(0.0232),tensor(5942)
client_62,0,tensor(0.0282),tensor(7224)
client_19,0,tensor(0.0153),tensor(3927)
client_56,0,tensor(0.0193),tensor(4950)
client_71,0,tensor(0.0301),tensor(7716)
client_109,0,tensor(0.0353),tensor(9053)
client_160,0,tensor(0.0376),tensor(9653)
client_53,0,tensor(0.0349),tensor(8949)
client_33,0,tensor(0.0163),tensor(4176)
client_118,0,tensor(0.0218),tensor(5594)
client_152,0,tensor(0.0260),tensor(6663)
client_177,0,tensor(0.0118),tensor(3015)
client_83,0,tensor(0.0196),tensor(5036)
client_96,0,tensor(0.0415),tensor(10643)
client_2,0,tensor(0.0175),tensor(4476)
client_127,0,tensor(0.0106),tensor(2710)
client_164,0,tensor(0.0205),tensor(5252)
client_132,0,tensor(0.0252),tensor(6450)
client_79,0,tensor(0.0321),tensor(8229)
client_56,0,tensor(0.0157),tensor(4016)
client_26,0,tensor(0.0107),tensor(2733)
client_22,0,tensor(0.0279),tensor(7159)
client_5,0,tensor(0.0188),tensor(4832)
client_142,0,tensor(0.0102),tensor(2604)
client_137,0,tensor(0.0142),tensor(3649)
client_167,0,tensor(0.0359),tensor(9196)
client_118,0,tensor(0.0125),tensor(3199)
client_78,0,tensor(0.0232),tensor(5936)
client_112,0,tensor(0.0224),tensor(5740)
client_39,0,tensor(0.0068),tensor(1747)
client_43,0,tensor(0.0184),tensor(4717)
client_168,0,tensor(0.0087),tensor(2243)
client_124,0,tensor(0.0285),tensor(7307)
client_175,0,tensor(0.0122),tensor(3124)
client_56,0,tensor(0.0055),tensor(1417)
client_145,0,tensor(0.0254),tensor(6511)
client_169,0,tensor(0.0145),tensor(3720)
client_84,0,tensor(0.0121),tensor(3112)
client_96,0,tensor(0.0119),tensor(3059)
client_58,0,tensor(0.0149),tensor(3828)
client_148,0,tensor(0.0383),tensor(9809)
client_99,0,tensor(0.0245),tensor(6283)
client_137,0,tensor(0.0113),tensor(2906)
client_65,0,tensor(0.0442),tensor(11323)
client_133,0,tensor(0.0399),tensor(10236)
client_51,0,tensor(0.0138),tensor(3535)
client_161,0,tensor(0.0242),tensor(6193)
client_24,0,tensor(0.0303),tensor(7760)
client_122,0,tensor(0.0082),tensor(2109)
client_152,0,tensor(0.0070),tensor(1803)
client_85,0,tensor(0.0292),tensor(7499)
client_176,0,tensor(0.0245),tensor(6288)
client_42,0,tensor(0.0255),tensor(6547)
client_25,0,tensor(0.0292),tensor(7500)
client_67,0,tensor(0.0358),tensor(9189)
client_132,0,tensor(0.0113),tensor(2898)
client_113,0,tensor(0.0201),tensor(5149)
client_82,0,tensor(0.0309),tensor(7916)
